Name,Service,Location,Zip Code,Phone Number,Website,Notes,Families?,Young Children?,Seniors?,At Risk Health Groups?,Low Income?,Frontline Healthcare Workers?,Language
SMOKE N VAPE SCENE CORP,Electronic Cigarette Dealer,NEW YORK,10036,212-390-1654,,"Listed as legally operating during the COVID-19 crisis, however hours may have changed. Call ahead.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,English 
BROTHERS ALUMINUM CORP.,Home Improvement Contractor,VALLEY STREAM,11580,5168722847,,"Listed as legally operating during the COVID-19 crisis, however hours may have changed. Call ahead.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,English 
YORK & GEORGEY INC.,Electronic Cigarette Dealer,NEW YORK,10011,212-243-8994,,"Listed as legally operating during the COVID-19 crisis, however hours may have changed. Call ahead.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,English 
"COTTO, RAPHAEL",Tow Truck Driver,STATEN ISLAND,10314,7184941094,,"Listed as legally operating during the COVID-19 crisis, however hours may have changed. Call ahead.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,English 
ROAD MASTER AUTOMOTIVE SERVICES INC,Tow Truck Company,WOODSIDE,11377,6464231555,,"Listed as legally operating during the COVID-19 crisis, however hours may have changed. Call ahead.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,English 
"MINKOFF, ABRAHAM S",Locksmith,LAKEWOOD,8701,7329610526,,"Listed as legally operating during the COVID-19 crisis, however hours may have changed. Call ahead.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,English 
KKISB CORP,Electronic Cigarette Dealer,BROOKLYN,11209,718-745-3718,,"Listed as legally operating during the COVID-19 crisis, however hours may have changed. Call ahead.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,English 
"BLANCO CANDELARIO, RAFAEL ANTONIO",Electronics Store,BROOKLYN,11201,347-614-9423,,"Listed as legally operating during the COVID-19 crisis, however hours may have changed. Call ahead.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,English 
JOEY KATABI CORP,Electronic Cigarette Dealer,BROOKLYN,11213,929-210-8820,,"Listed as legally operating during the COVID-19 crisis, however hours may have changed. Call ahead.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,English 
"TODD HARRIS COMPANY, INC.",Home Improvement Contractor,EDISON,8817,7322874443,,"Listed as legally operating during the COVID-19 crisis, however hours may have changed. Call ahead.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,English 
STARBUCKS CORPORATION,Sidewalk Cafe,BROOKLYN,11201,212-615-9700,,"Listed as legally operating during the COVID-19 crisis, however hours may have changed. Call ahead.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,English 
"MARBURY, DONALD EVAN",General Vendor,BROOKLYN,11237,8262160424,,"Listed as legally operating during the COVID-19 crisis, however hours may have changed. Call ahead.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,English 
"DIANE, SANGUE",General Vendor,BROOKLYN,11219,3472996069,,"Listed as legally operating during the COVID-19 crisis, however hours may have changed. Call ahead.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,English 
"KWIK PIK, INC.",Electronic Cigarette Dealer,ASTORIA,11102,718-726-7862,,"Listed as legally operating during the COVID-19 crisis, however hours may have changed. Call ahead.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,English 
KING 3 DELI GROCERY CORP,Electronic Cigarette Dealer,BROOKLYN,11219,718-851-1828,,"Listed as legally operating during the COVID-19 crisis, however hours may have changed. Call ahead.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,English 
"SUPERIOR GOURMET MARKETPLACE, INC.",Electronic Cigarette Dealer,NEW YORK,10018,646-709-6297,,"Listed as legally operating during the COVID-19 crisis, however hours may have changed. Call ahead.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,English 
"Yash at Victory Blvd, LLC",Electronic Cigarette Dealer,STATEN ISLAND,10314,7186985270,,"Listed as legally operating during the COVID-19 crisis, however hours may have changed. Call ahead.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,English 
"BARUT, BERKIN",Pedicab Driver,RUTHERFORD,7070,2012128628,,"Listed as legally operating during the COVID-19 crisis, however hours may have changed. Call ahead.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,English 
"BLOISE, GEORGE",Locksmith,BERGENFIELD,7621,2013852074,,"Listed as legally operating during the COVID-19 crisis, however hours may have changed. Call ahead.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,English 
"WONG, KWONG YIU",Tow Truck Driver,FLUSHING,11358,6463019833,,"Listed as legally operating during the COVID-19 crisis, however hours may have changed. Call ahead.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,English 
"Riley, Jake",Tow Truck Driver,BROOKLYN,11234,3475599691,,"Listed as legally operating during the COVID-19 crisis, however hours may have changed. Call ahead.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,English 
MAZZITELLI CONSTRUCTION CORP.,Home Improvement Contractor,ATLANTIC BEACH,11509,5163710192,,"Listed as legally operating during the COVID-19 crisis, however hours may have changed. Call ahead.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,English 
Super Stop Deli and Grocery Corp,Electronic Cigarette Dealer,BRONX,10457,3472697679,,"Listed as legally operating during the COVID-19 crisis, however hours may have changed. Call ahead.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,English 
"Santos, Alfred",Tow Truck Driver,BRONX,10472,3473585360,,"Listed as legally operating during the COVID-19 crisis, however hours may have changed. Call ahead.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,English 
"AMBASSAD OF LENOX NEW YORK, INC.",Sidewalk Cafe,NEW YORK,10027,2128669700,,"Listed as legally operating during the COVID-19 crisis, however hours may have changed. Call ahead.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,English 
"GAMESTOP, INC.",Electronics Store,BROOKLYN,11201,718-623-2151,,"Listed as legally operating during the COVID-19 crisis, however hours may have changed. Call ahead.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,English 
"MOREL DE OTERO, YBELICE A",General Vendor,BRONX,10453,9175889175,,"Listed as legally operating during the COVID-19 crisis, however hours may have changed. Call ahead.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,English 
PRAMUKH 31 INC,Electronic Cigarette Dealer,NEW YORK,10003,212-777-5380,,"Listed as legally operating during the COVID-19 crisis, however hours may have changed. Call ahead.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,English 
"DENNARD, THOMAS JR",General Vendor,ARVERNE,11692,7183184741,,"Listed as legally operating during the COVID-19 crisis, however hours may have changed. Call ahead.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,English 
BOLLA OPERATING CORP.,Electronic Cigarette Dealer,BROOKLYN,11220,718-377-2493,,"Listed as legally operating during the COVID-19 crisis, however hours may have changed. Call ahead.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,English 
"GOULOUSSIS, NICK",Home Improvement Contractor,COMMACK,11725,6314994294,,"Listed as legally operating during the COVID-19 crisis, however hours may have changed. Call ahead.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,English 
TA WIRELESS & ACCESSORIES INC,Electronics Store,NEW YORK,10001,6312481086,,"Listed as legally operating during the COVID-19 crisis, however hours may have changed. Call ahead.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,English 
"HU, XIU",General Vendor,WOODSIDE,11377,9172575577,,"Listed as legally operating during the COVID-19 crisis, however hours may have changed. Call ahead.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,English 
"VICTORY CONVENIENCE, LLC",Electronic Cigarette Dealer,STATEN ISLAND,10314,718-447-3733,,"Listed as legally operating during the COVID-19 crisis, however hours may have changed. Call ahead.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,English 
"VON ELTEN, CLEONE M",General Vendor,NEW YORK,10017,2122860957,,"Listed as legally operating during the COVID-19 crisis, however hours may have changed. Call ahead.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,English 
"PASTERNAK, MICHAEL",Electronic & Appliance Service,BROOKLYN,11219,7188543366,,"Listed as legally operating during the COVID-19 crisis, however hours may have changed. Call ahead.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,English 
VEGA HVAC CONTRACTING CORP,Home Improvement Contractor,BROOKLYN,11235,9179314540,,"Listed as legally operating during the COVID-19 crisis, however hours may have changed. Call ahead.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,English 
"ALVARDO, ANDRES",General Vendor,NEW YORK,10029,6467136530,,"Listed as legally operating during the COVID-19 crisis, however hours may have changed. Call ahead.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,English 
KRISHAN PAL,Electronic Cigarette Dealer,NEW YORK,10128,9177108496,,"Listed as legally operating during the COVID-19 crisis, however hours may have changed. Call ahead.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,English 
MOJALI DELI & GROCERY INC,Electronic Cigarette Dealer,BRONX,10458,718-561-7105,,"Listed as legally operating during the COVID-19 crisis, however hours may have changed. Call ahead.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,English 
"AMARO, NATHANIEL M",Tow Truck Driver,UNIONDALE,11553,5167703707,,"Listed as legally operating during the COVID-19 crisis, however hours may have changed. Call ahead.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,English 
BJ NEWSSTAND INC.,Electronic Cigarette Dealer,NEW YORK,10022,212-355-4649,,"Listed as legally operating during the COVID-19 crisis, however hours may have changed. Call ahead.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,English 
"HUDSON GROUP (HG) RETAIL, LLC",Electronic Cigarette Dealer,NEW YORK,10165,2125282436,,"Listed as legally operating during the COVID-19 crisis, however hours may have changed. Call ahead.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,English 
QUICK STOP & SHOP DELI GROCERY CORP,Electronic Cigarette Dealer,JACKSON HEIGHTS,11372,718-424-3160,,"Listed as legally operating during the COVID-19 crisis, however hours may have changed. Call ahead.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,English 
HOOKAH FANTASY OF THE BRONX INC,Electronic Cigarette Dealer,BRONX,10453,3478623121,,"Listed as legally operating during the COVID-19 crisis, however hours may have changed. Call ahead.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,English 
LEX NEWS STAND INC,Electronic Cigarette Dealer,NEW YORK,10017,917-409-2409,,"Listed as legally operating during the COVID-19 crisis, however hours may have changed. Call ahead.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,English 
1029 SIMPSON DELI & GROCERY CORP,Electronic Cigarette Dealer,BRONX,10459,7188932852,,"Listed as legally operating during the COVID-19 crisis, however hours may have changed. Call ahead.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,English 
BKINNOVATION LLC,Electronic Cigarette Dealer,BROOKLYN,11222,7187728637,,"Listed as legally operating during the COVID-19 crisis, however hours may have changed. Call ahead.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,English 
"MAJID, MOHAMMAD",Tow Truck Driver,ELMHURST,11373,9179951809,,"Listed as legally operating during the COVID-19 crisis, however hours may have changed. Call ahead.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,English 
NEEL KANTH DELI & GROCERY INC,Electronic Cigarette Dealer,NEW YORK,10009,212 477 8160,,"Listed as legally operating during the COVID-19 crisis, however hours may have changed. Call ahead.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,English 
BRAND TRADING INC,Electronic Cigarette Dealer,OAKLAND GARDENS,11364,718-464-7303,,"Listed as legally operating during the COVID-19 crisis, however hours may have changed. Call ahead.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,English 
"LINARES, DAMIEN",Tow Truck Driver,NEW YORK,10031,6462550512,,"Listed as legally operating during the COVID-19 crisis, however hours may have changed. Call ahead.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,English 
"SINGH, SARANJIT",Tow Truck Driver,VALLEY STREAM,11580,7183604619,,"Listed as legally operating during the COVID-19 crisis, however hours may have changed. Call ahead.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,English 
HAMPTONS GRASS & BAMBOO INC,Home Improvement Contractor,SOUTHAMPTON,11968,6317672724,,"Listed as legally operating during the COVID-19 crisis, however hours may have changed. Call ahead.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,English 
HAPPY HOME APPLIANCE REPAIR SERVICES INC.,Electronic & Appliance Service,NEW YORK,10029,6468892715,,"Listed as legally operating during the COVID-19 crisis, however hours may have changed. Call ahead.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,English 
"MC ARTHUR, JAMES",General Vendor,BROOKLYN,11210,3477154907,,"Listed as legally operating during the COVID-19 crisis, however hours may have changed. Call ahead.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,English 
ELTINGVILLE BAGEL & DELI INC.,Electronic Cigarette Dealer,STATEN ISLAND,10312,347-781-6114,,"Listed as legally operating during the COVID-19 crisis, however hours may have changed. Call ahead.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,English 
TOPIA NEWS STAND INC.,Electronic Cigarette Dealer,BROOKLYN,11217,347-916-0252,,"Listed as legally operating during the COVID-19 crisis, however hours may have changed. Call ahead.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,English 
"OWENS, MIA",General Vendor,W HEMPSTEAD,11552,6465529020,,"Listed as legally operating during the COVID-19 crisis, however hours may have changed. Call ahead.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,English 
GMRS CORPORATION,Electronic Cigarette Dealer,NEW YORK,10024,212-877-7507,,"Listed as legally operating during the COVID-19 crisis, however hours may have changed. Call ahead.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,English 
"JIMENEZ, JOSEPH",Tow Truck Driver,LOCKE,13092,3152374517,,"Listed as legally operating during the COVID-19 crisis, however hours may have changed. Call ahead.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,English 
EDWIN KENNEDY CORPORATION,Home Improvement Contractor,VALLEY STREAM,11581,5166552692,,"Listed as legally operating during the COVID-19 crisis, however hours may have changed. Call ahead.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,English 
"PERRETTI, MICHAEL",Tow Truck Driver,ASTORIA,11105,6467403137,,"Listed as legally operating during the COVID-19 crisis, however hours may have changed. Call ahead.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,English 
TOUCHSTONE CONTRACTING INC.,Home Improvement Contractor,YONKERS,10704,347-841-5018,,"Listed as legally operating during the COVID-19 crisis, however hours may have changed. Call ahead.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,English 
HAPPY BRAND TONY LAUNDROMAT INC,Laundries,SOUTH OZONE PARK,11420,7183409104,,"Listed as legally operating during the COVID-19 crisis, however hours may have changed. Call ahead.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,English 
"ROSA, QUEZADA, RAFAEL",Tow Truck Driver,BRONX,10458,3479287279,,"Listed as legally operating during the COVID-19 crisis, however hours may have changed. Call ahead.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,English 
"MIRANDA, JOSE",Home Improvement Contractor,NEW ROCHELLE,10801,9144033190,,"Listed as legally operating during the COVID-19 crisis, however hours may have changed. Call ahead.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,English 
J RICH DESIGN LLC,Home Improvement Contractor,NEW YORK,10018,8603152815,,"Listed as legally operating during the COVID-19 crisis, however hours may have changed. Call ahead.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,English 
T-MOBILE NORTHEAST LLC,Electronics Store,NEW YORK,10023,6308572106,,"Listed as legally operating during the COVID-19 crisis, however hours may have changed. Call ahead.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,English 
"TEACHEY, EDWARD D",General Vendor,NEW YORK,10032,2128628208,,"Listed as legally operating during the COVID-19 crisis, however hours may have changed. Call ahead.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,English 
"SPIRER, EDWIN S",General Vendor,NEW YORK,10002,6465225959,,"Listed as legally operating during the COVID-19 crisis, however hours may have changed. Call ahead.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,English 
DANA'S LLC,Sidewalk Cafe,NEW YORK,10036,2123332323,,"Listed as legally operating during the COVID-19 crisis, however hours may have changed. Call ahead.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,English 
IM FOOD LLC,Sidewalk Cafe,BROOKLYN,11211,6462676001,,"Listed as legally operating during the COVID-19 crisis, however hours may have changed. Call ahead.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,English 
AATMA ENTERPRISES INC.,Electronic Cigarette Dealer,WOODSIDE,11377,718-672-1900,,"Listed as legally operating during the COVID-19 crisis, however hours may have changed. Call ahead.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,English 
E & A BAGEL CORP.,Sidewalk Cafe,NEW YORK,10065,5038881251,,"Listed as legally operating during the COVID-19 crisis, however hours may have changed. Call ahead.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,English 
MARUTINANDAN CORP.,Electronic Cigarette Dealer,FLUSHING,11354,718-359-5501,,"Listed as legally operating during the COVID-19 crisis, however hours may have changed. Call ahead.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,English 
CALLE 8 BDWY 106 LLC,Sidewalk Cafe,NEW YORK,10025,2128735025,,"Listed as legally operating during the COVID-19 crisis, however hours may have changed. Call ahead.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,English 
TRADEMARK CONTRACTORS INC,Home Improvement Contractor,LITITZ,17543,7177332190,,"Listed as legally operating during the COVID-19 crisis, however hours may have changed. Call ahead.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,English 
"PATEL, RAMAN J",Electronic Cigarette Dealer,NEW YORK,10036,212-302-0607,,"Listed as legally operating during the COVID-19 crisis, however hours may have changed. Call ahead.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,English 
DANISH GOURMET INC,Electronic Cigarette Dealer,NEW YORK,10016,212-534-0808,,"Listed as legally operating during the COVID-19 crisis, however hours may have changed. Call ahead.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,English 
QUANTUM CONSTRUCTION INC,Home Improvement Contractor,YONKERS,10704,2126628726,,"Listed as legally operating during the COVID-19 crisis, however hours may have changed. Call ahead.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,English 
695 COLUMBUS AVE. STATIONERY INC.,Electronic Cigarette Dealer,NEW YORK,10025,212-932-8425,,"Listed as legally operating during the COVID-19 crisis, however hours may have changed. Call ahead.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,English 
"RAHMAN, MOHAMMED M.",Newsstand,NEW YORK,10003,3476565847,,"Listed as legally operating during the COVID-19 crisis, however hours may have changed. Call ahead.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,English 
"O'HENRY LAUNDROMAT, INC.",Laundries,NEW YORK,10002,9178280083,,"Listed as legally operating during the COVID-19 crisis, however hours may have changed. Call ahead.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,English 
"SK INTERIORS, INC.",Home Improvement Contractor,YONKERS,10704,9142627651,,"Listed as legally operating during the COVID-19 crisis, however hours may have changed. Call ahead.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,English 
EMMONS DELI INC.,Electronic Cigarette Dealer,BROOKLYN,11235,718-615-4891,,"Listed as legally operating during the COVID-19 crisis, however hours may have changed. Call ahead.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,English 
X-TRA CONTRACTING LLC,Home Improvement Contractor,BROOKLYN,11234,3477035011,,"Listed as legally operating during the COVID-19 crisis, however hours may have changed. Call ahead.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,English 
QUALITY RESTORATION WORKS LLC,Home Improvement Contractor,BROOKLYN,11201,9175758545,,"Listed as legally operating during the COVID-19 crisis, however hours may have changed. Call ahead.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,English 
